"geoid","county","state","gender","edulevel","race","estimate"
"47165","Sumner County","Tennessee","male","associate","twoormore",NA
"47165","Sumner County","Tennessee","male","bachelor","twoormore",NA
"47165","Sumner County","Tennessee","male","gradprof","twoormore",NA
"47165","Sumner County","Tennessee","female","total","twoormore",NA
"47165","Sumner County","Tennessee","female","hs","twoormore",NA
"47165","Sumner County","Tennessee","female","somecollege","twoormore",NA
"47165","Sumner County","Tennessee","female","associate","twoormore",NA
"47165","Sumner County","Tennessee","female","bachelor","twoormore",NA
"47165","Sumner County","Tennessee","female","gradprof","twoormore",NA
"47165","Sumner County","Tennessee","all","total","angloexcl",113262
"47165","Sumner County","Tennessee","male","total","angloexcl",54065
"47165","Sumner County","Tennessee","male","hs","angloexcl",16472
"47165","Sumner County","Tennessee","male","somecollege","angloexcl",9427
"47165","Sumner County","Tennessee","male","associate","angloexcl",3760
"47165","Sumner County","Tennessee","male","bachelor","angloexcl",10975
"47165","Sumner County","Tennessee","male","gradprof","angloexcl",5548
"47165","Sumner County","Tennessee","female","total","angloexcl",59197
"47165","Sumner County","Tennessee","female","hs","angloexcl",15248
"47165","Sumner County","Tennessee","female","somecollege","angloexcl",14033
"47165","Sumner County","Tennessee","female","associate","angloexcl",6091
"47165","Sumner County","Tennessee","female","bachelor","angloexcl",12212
"47165","Sumner County","Tennessee","female","gradprof","angloexcl",4910
"47165","Sumner County","Tennessee","all","total","hispanic",NA
"47165","Sumner County","Tennessee","male","total","hispanic",NA
"47165","Sumner County","Tennessee","male","hs","hispanic",NA
"47165","Sumner County","Tennessee","male","somecollege","hispanic",NA
"47165","Sumner County","Tennessee","male","associate","hispanic",NA
"47165","Sumner County","Tennessee","male","bachelor","hispanic",NA
"47165","Sumner County","Tennessee","male","gradprof","hispanic",NA
"47165","Sumner County","Tennessee","female","total","hispanic",NA
"47165","Sumner County","Tennessee","female","hs","hispanic",NA
"47165","Sumner County","Tennessee","female","somecollege","hispanic",NA
"47165","Sumner County","Tennessee","female","associate","hispanic",NA
"47165","Sumner County","Tennessee","female","bachelor","hispanic",NA
"47165","Sumner County","Tennessee","female","gradprof","hispanic",NA
"47179","Washington County","Tennessee","all","total","anglo",82776
"47179","Washington County","Tennessee","male","total","anglo",40077
"47179","Washington County","Tennessee","male","hs","anglo",9693
"47179","Washington County","Tennessee","male","somecollege","anglo",8894
"47179","Washington County","Tennessee","male","associate","anglo",2562
"47179","Washington County","Tennessee","male","bachelor","anglo",7350
"47179","Washington County","Tennessee","male","gradprof","anglo",5175
"47179","Washington County","Tennessee","female","total","anglo",42699
"47179","Washington County","Tennessee","female","hs","anglo",10832
"47179","Washington County","Tennessee","female","somecollege","anglo",6395
"47179","Washington County","Tennessee","female","associate","anglo",4948
"47179","Washington County","Tennessee","female","bachelor","anglo",7449
"47179","Washington County","Tennessee","female","gradprof","anglo",6104
"47179","Washington County","Tennessee","all","total","aframer",NA
"47179","Washington County","Tennessee","male","total","aframer",NA
"47179","Washington County","Tennessee","male","hs","aframer",NA
"47179","Washington County","Tennessee","male","somecollege","aframer",NA
"47179","Washington County","Tennessee","male","associate","aframer",NA
"47179","Washington County","Tennessee","male","bachelor","aframer",NA
"47179","Washington County","Tennessee","male","gradprof","aframer",NA
"47179","Washington County","Tennessee","female","total","aframer",NA
"47179","Washington County","Tennessee","female","hs","aframer",NA
"47179","Washington County","Tennessee","female","somecollege","aframer",NA
"47179","Washington County","Tennessee","female","associate","aframer",NA
"47179","Washington County","Tennessee","female","bachelor","aframer",NA
"47179","Washington County","Tennessee","female","gradprof","aframer",NA
"47179","Washington County","Tennessee","all","total","native",NA
"47179","Washington County","Tennessee","male","total","native",NA
"47179","Washington County","Tennessee","male","hs","native",NA
"47179","Washington County","Tennessee","male","somecollege","native",NA
"47179","Washington County","Tennessee","male","associate","native",NA
"47179","Washington County","Tennessee","male","bachelor","native",NA
"47179","Washington County","Tennessee","male","gradprof","native",NA
"47179","Washington County","Tennessee","female","total","native",NA
"47179","Washington County","Tennessee","female","hs","native",NA
"47179","Washington County","Tennessee","female","somecollege","native",NA
"47179","Washington County","Tennessee","female","associate","native",NA
"47179","Washington County","Tennessee","female","bachelor","native",NA
"47179","Washington County","Tennessee","female","gradprof","native",NA
"47179","Washington County","Tennessee","all","total","asian",NA
"47179","Washington County","Tennessee","male","total","asian",NA
"47179","Washington County","Tennessee","male","hs","asian",NA
"47179","Washington County","Tennessee","male","somecollege","asian",NA
"47179","Washington County","Tennessee","male","associate","asian",NA
"47179","Washington County","Tennessee","male","bachelor","asian",NA
"47179","Washington County","Tennessee","male","gradprof","asian",NA
"47179","Washington County","Tennessee","female","total","asian",NA
"47179","Washington County","Tennessee","female","hs","asian",NA
"47179","Washington County","Tennessee","female","somecollege","asian",NA
"47179","Washington County","Tennessee","female","associate","asian",NA
"47179","Washington County","Tennessee","female","bachelor","asian",NA
"47179","Washington County","Tennessee","female","gradprof","asian",NA
"47179","Washington County","Tennessee","all","total","hawpac",NA
"47179","Washington County","Tennessee","male","total","hawpac",NA
"47179","Washington County","Tennessee","male","hs","hawpac",NA
"47179","Washington County","Tennessee","male","somecollege","hawpac",NA
"47179","Washington County","Tennessee","male","associate","hawpac",NA
"47179","Washington County","Tennessee","male","bachelor","hawpac",NA
"47179","Washington County","Tennessee","male","gradprof","hawpac",NA
"47179","Washington County","Tennessee","female","total","hawpac",NA
"47179","Washington County","Tennessee","female","hs","hawpac",NA
"47179","Washington County","Tennessee","female","somecollege","hawpac",NA
"47179","Washington County","Tennessee","female","associate","hawpac",NA
"47179","Washington County","Tennessee","female","bachelor","hawpac",NA
"47179","Washington County","Tennessee","female","gradprof","hawpac",NA
"47179","Washington County","Tennessee","all","total","others",NA
"47179","Washington County","Tennessee","male","total","others",NA
"47179","Washington County","Tennessee","male","hs","others",NA
"47179","Washington County","Tennessee","male","somecollege","others",NA
"47179","Washington County","Tennessee","male","associate","others",NA
"47179","Washington County","Tennessee","male","bachelor","others",NA
"47179","Washington County","Tennessee","male","gradprof","others",NA
"47179","Washington County","Tennessee","female","total","others",NA
"47179","Washington County","Tennessee","female","hs","others",NA
"47179","Washington County","Tennessee","female","somecollege","others",NA
"47179","Washington County","Tennessee","female","associate","others",NA
"47179","Washington County","Tennessee","female","bachelor","others",NA
"47179","Washington County","Tennessee","female","gradprof","others",NA
"47179","Washington County","Tennessee","all","total","twoormore",NA
"47179","Washington County","Tennessee","male","total","twoormore",NA
"47179","Washington County","Tennessee","male","hs","twoormore",NA
"47179","Washington County","Tennessee","male","somecollege","twoormore",NA
"47179","Washington County","Tennessee","male","associate","twoormore",NA
"47179","Washington County","Tennessee","male","bachelor","twoormore",NA
"47179","Washington County","Tennessee","male","gradprof","twoormore",NA
"47179","Washington County","Tennessee","female","total","twoormore",NA
"47179","Washington County","Tennessee","female","hs","twoormore",NA
"47179","Washington County","Tennessee","female","somecollege","twoormore",NA
"47179","Washington County","Tennessee","female","associate","twoormore",NA
"47179","Washington County","Tennessee","female","bachelor","twoormore",NA
"47179","Washington County","Tennessee","female","gradprof","twoormore",NA
"47179","Washington County","Tennessee","all","total","angloexcl",81039
"47179","Washington County","Tennessee","male","total","angloexcl",38895
"47179","Washington County","Tennessee","male","hs","angloexcl",9086
"47179","Washington County","Tennessee","male","somecollege","angloexcl",8564
"47179","Washington County","Tennessee","male","associate","angloexcl",2396
"47179","Washington County","Tennessee","male","bachelor","angloexcl",7271
"47179","Washington County","Tennessee","male","gradprof","angloexcl",5175
"47179","Washington County","Tennessee","female","total","angloexcl",42144
"47179","Washington County","Tennessee","female","hs","angloexcl",10725
"47179","Washington County","Tennessee","female","somecollege","angloexcl",6193
"47179","Washington County","Tennessee","female","associate","angloexcl",4948
"47179","Washington County","Tennessee","female","bachelor","angloexcl",7203
"47179","Washington County","Tennessee","female","gradprof","angloexcl",6104
"47179","Washington County","Tennessee","all","total","hispanic",NA
"47179","Washington County","Tennessee","male","total","hispanic",NA
"47179","Washington County","Tennessee","male","hs","hispanic",NA
"47179","Washington County","Tennessee","male","somecollege","hispanic",NA
"47179","Washington County","Tennessee","male","associate","hispanic",NA
"47179","Washington County","Tennessee","male","bachelor","hispanic",NA
"47179","Washington County","Tennessee","male","gradprof","hispanic",NA
"47179","Washington County","Tennessee","female","total","hispanic",NA
"47179","Washington County","Tennessee","female","hs","hispanic",NA
"47179","Washington County","Tennessee","female","somecollege","hispanic",NA
"47179","Washington County","Tennessee","female","associate","hispanic",NA
"47179","Washington County","Tennessee","female","bachelor","hispanic",NA
"47179","Washington County","Tennessee","female","gradprof","hispanic",NA
"47187","Williamson County","Tennessee","all","total","anglo",138724
"47187","Williamson County","Tennessee","male","total","anglo",66796
"47187","Williamson County","Tennessee","male","hs","anglo",6131
"47187","Williamson County","Tennessee","male","somecollege","anglo",9755
"47187","Williamson County","Tennessee","male","associate","anglo",3283
"47187","Williamson County","Tennessee","male","bachelor","anglo",27867
"47187","Williamson County","Tennessee","male","gradprof","anglo",15478
"47187","Williamson County","Tennessee","female","total","anglo",71928
"47187","Williamson County","Tennessee","female","hs","anglo",10427
"47187","Williamson County","Tennessee","female","somecollege","anglo",10674
"47187","Williamson County","Tennessee","female","associate","anglo",4888
"47187","Williamson County","Tennessee","female","bachelor","anglo",26910
"47187","Williamson County","Tennessee","female","gradprof","anglo",14095
"47187","Williamson County","Tennessee","all","total","aframer",NA
"47187","Williamson County","Tennessee","male","total","aframer",NA
"47187","Williamson County","Tennessee","male","hs","aframer",NA
"47187","Williamson County","Tennessee","male","somecollege","aframer",NA
"47187","Williamson County","Tennessee","male","associate","aframer",NA
"47187","Williamson County","Tennessee","male","bachelor","aframer",NA
"47187","Williamson County","Tennessee","male","gradprof","aframer",NA
"47187","Williamson County","Tennessee","female","total","aframer",NA
"47187","Williamson County","Tennessee","female","hs","aframer",NA
"47187","Williamson County","Tennessee","female","somecollege","aframer",NA
"47187","Williamson County","Tennessee","female","associate","aframer",NA
"47187","Williamson County","Tennessee","female","bachelor","aframer",NA
"47187","Williamson County","Tennessee","female","gradprof","aframer",NA
"47187","Williamson County","Tennessee","all","total","native",NA
"47187","Williamson County","Tennessee","male","total","native",NA
"47187","Williamson County","Tennessee","male","hs","native",NA
"47187","Williamson County","Tennessee","male","somecollege","native",NA
"47187","Williamson County","Tennessee","male","associate","native",NA
"47187","Williamson County","Tennessee","male","bachelor","native",NA
"47187","Williamson County","Tennessee","male","gradprof","native",NA
"47187","Williamson County","Tennessee","female","total","native",NA
"47187","Williamson County","Tennessee","female","hs","native",NA
"47187","Williamson County","Tennessee","female","somecollege","native",NA
"47187","Williamson County","Tennessee","female","associate","native",NA
"47187","Williamson County","Tennessee","female","bachelor","native",NA
"47187","Williamson County","Tennessee","female","gradprof","native",NA
"47187","Williamson County","Tennessee","all","total","asian",NA
"47187","Williamson County","Tennessee","male","total","asian",NA
"47187","Williamson County","Tennessee","male","hs","asian",NA
"47187","Williamson County","Tennessee","male","somecollege","asian",NA
"47187","Williamson County","Tennessee","male","associate","asian",NA
"47187","Williamson County","Tennessee","male","bachelor","asian",NA
"47187","Williamson County","Tennessee","male","gradprof","asian",NA
"47187","Williamson County","Tennessee","female","total","asian",NA
"47187","Williamson County","Tennessee","female","hs","asian",NA
"47187","Williamson County","Tennessee","female","somecollege","asian",NA
"47187","Williamson County","Tennessee","female","associate","asian",NA
"47187","Williamson County","Tennessee","female","bachelor","asian",NA
"47187","Williamson County","Tennessee","female","gradprof","asian",NA
"47187","Williamson County","Tennessee","all","total","hawpac",NA
"47187","Williamson County","Tennessee","male","total","hawpac",NA
"47187","Williamson County","Tennessee","male","hs","hawpac",NA
"47187","Williamson County","Tennessee","male","somecollege","hawpac",NA
"47187","Williamson County","Tennessee","male","associate","hawpac",NA
"47187","Williamson County","Tennessee","male","bachelor","hawpac",NA
"47187","Williamson County","Tennessee","male","gradprof","hawpac",NA
"47187","Williamson County","Tennessee","female","total","hawpac",NA
"47187","Williamson County","Tennessee","female","hs","hawpac",NA
"47187","Williamson County","Tennessee","female","somecollege","hawpac",NA
"47187","Williamson County","Tennessee","female","associate","hawpac",NA
"47187","Williamson County","Tennessee","female","bachelor","hawpac",NA
"47187","Williamson County","Tennessee","female","gradprof","hawpac",NA
"47187","Williamson County","Tennessee","all","total","others",NA
"47187","Williamson County","Tennessee","male","total","others",NA
"47187","Williamson County","Tennessee","male","hs","others",NA
"47187","Williamson County","Tennessee","male","somecollege","others",NA
"47187","Williamson County","Tennessee","male","associate","others",NA
"47187","Williamson County","Tennessee","male","bachelor","others",NA
"47187","Williamson County","Tennessee","male","gradprof","others",NA
"47187","Williamson County","Tennessee","female","total","others",NA
"47187","Williamson County","Tennessee","female","hs","others",NA
"47187","Williamson County","Tennessee","female","somecollege","others",NA
"47187","Williamson County","Tennessee","female","associate","others",NA
"47187","Williamson County","Tennessee","female","bachelor","others",NA
"47187","Williamson County","Tennessee","female","gradprof","others",NA
"47187","Williamson County","Tennessee","all","total","twoormore",NA
"47187","Williamson County","Tennessee","male","total","twoormore",NA
"47187","Williamson County","Tennessee","male","hs","twoormore",NA
"47187","Williamson County","Tennessee","male","somecollege","twoormore",NA
"47187","Williamson County","Tennessee","male","associate","twoormore",NA
"47187","Williamson County","Tennessee","male","bachelor","twoormore",NA
"47187","Williamson County","Tennessee","male","gradprof","twoormore",NA
"47187","Williamson County","Tennessee","female","total","twoormore",NA
"47187","Williamson County","Tennessee","female","hs","twoormore",NA
"47187","Williamson County","Tennessee","female","somecollege","twoormore",NA
"47187","Williamson County","Tennessee","female","associate","twoormore",NA
"47187","Williamson County","Tennessee","female","bachelor","twoormore",NA
"47187","Williamson County","Tennessee","female","gradprof","twoormore",NA
"47187","Williamson County","Tennessee","all","total","angloexcl",133015
"47187","Williamson County","Tennessee","male","total","angloexcl",63629
"47187","Williamson County","Tennessee","male","hs","angloexcl",5675
"47187","Williamson County","Tennessee","male","somecollege","angloexcl",7973
"47187","Williamson County","Tennessee","male","associate","angloexcl",3283
"47187","Williamson County","Tennessee","male","bachelor","angloexcl",27298
"47187","Williamson County","Tennessee","male","gradprof","angloexcl",15118
"47187","Williamson County","Tennessee","female","total","angloexcl",69386
"47187","Williamson County","Tennessee","female","hs","angloexcl",9025
"47187","Williamson County","Tennessee","female","somecollege","angloexcl",10612
"47187","Williamson County","Tennessee","female","associate","angloexcl",4888
"47187","Williamson County","Tennessee","female","bachelor","angloexcl",26431
"47187","Williamson County","Tennessee","female","gradprof","angloexcl",14001
"47187","Williamson County","Tennessee","all","total","hispanic",NA
"47187","Williamson County","Tennessee","male","total","hispanic",NA
"47187","Williamson County","Tennessee","male","hs","hispanic",NA
"47187","Williamson County","Tennessee","male","somecollege","hispanic",NA
"47187","Williamson County","Tennessee","male","associate","hispanic",NA
"47187","Williamson County","Tennessee","male","bachelor","hispanic",NA
"47187","Williamson County","Tennessee","male","gradprof","hispanic",NA
"47187","Williamson County","Tennessee","female","total","hispanic",NA
"47187","Williamson County","Tennessee","female","hs","hispanic",NA
"47187","Williamson County","Tennessee","female","somecollege","hispanic",NA
"47187","Williamson County","Tennessee","female","associate","hispanic",NA
"47187","Williamson County","Tennessee","female","bachelor","hispanic",NA
"47187","Williamson County","Tennessee","female","gradprof","hispanic",NA
"47189","Wilson County","Tennessee","all","total","anglo",88604
"47189","Wilson County","Tennessee","male","total","anglo",42341
"47189","Wilson County","Tennessee","male","hs","anglo",11023
"47189","Wilson County","Tennessee","male","somecollege","anglo",8314
"47189","Wilson County","Tennessee","male","associate","anglo",3453
"47189","Wilson County","Tennessee","male","bachelor","anglo",10004
"47189","Wilson County","Tennessee","male","gradprof","anglo",3889
"47189","Wilson County","Tennessee","female","total","anglo",46263
"47189","Wilson County","Tennessee","female","hs","anglo",11483
"47189","Wilson County","Tennessee","female","somecollege","anglo",9729
"47189","Wilson County","Tennessee","female","associate","anglo",3600
"47189","Wilson County","Tennessee","female","bachelor","anglo",10973
"47189","Wilson County","Tennessee","female","gradprof","anglo",5701
"47189","Wilson County","Tennessee","all","total","aframer",NA
"47189","Wilson County","Tennessee","male","total","aframer",NA
"47189","Wilson County","Tennessee","male","hs","aframer",NA
"47189","Wilson County","Tennessee","male","somecollege","aframer",NA
"47189","Wilson County","Tennessee","male","associate","aframer",NA
"47189","Wilson County","Tennessee","male","bachelor","aframer",NA
"47189","Wilson County","Tennessee","male","gradprof","aframer",NA
"47189","Wilson County","Tennessee","female","total","aframer",NA
"47189","Wilson County","Tennessee","female","hs","aframer",NA
"47189","Wilson County","Tennessee","female","somecollege","aframer",NA
"47189","Wilson County","Tennessee","female","associate","aframer",NA
"47189","Wilson County","Tennessee","female","bachelor","aframer",NA
"47189","Wilson County","Tennessee","female","gradprof","aframer",NA
"47189","Wilson County","Tennessee","all","total","native",NA
"47189","Wilson County","Tennessee","male","total","native",NA
"47189","Wilson County","Tennessee","male","hs","native",NA
"47189","Wilson County","Tennessee","male","somecollege","native",NA
"47189","Wilson County","Tennessee","male","associate","native",NA
"47189","Wilson County","Tennessee","male","bachelor","native",NA
"47189","Wilson County","Tennessee","male","gradprof","native",NA
"47189","Wilson County","Tennessee","female","total","native",NA
"47189","Wilson County","Tennessee","female","hs","native",NA
"47189","Wilson County","Tennessee","female","somecollege","native",NA
"47189","Wilson County","Tennessee","female","associate","native",NA
"47189","Wilson County","Tennessee","female","bachelor","native",NA
"47189","Wilson County","Tennessee","female","gradprof","native",NA
"47189","Wilson County","Tennessee","all","total","asian",NA
"47189","Wilson County","Tennessee","male","total","asian",NA
"47189","Wilson County","Tennessee","male","hs","asian",NA
"47189","Wilson County","Tennessee","male","somecollege","asian",NA
"47189","Wilson County","Tennessee","male","associate","asian",NA
"47189","Wilson County","Tennessee","male","bachelor","asian",NA
"47189","Wilson County","Tennessee","male","gradprof","asian",NA
"47189","Wilson County","Tennessee","female","total","asian",NA
"47189","Wilson County","Tennessee","female","hs","asian",NA
"47189","Wilson County","Tennessee","female","somecollege","asian",NA
"47189","Wilson County","Tennessee","female","associate","asian",NA
"47189","Wilson County","Tennessee","female","bachelor","asian",NA
"47189","Wilson County","Tennessee","female","gradprof","asian",NA
"47189","Wilson County","Tennessee","all","total","hawpac",NA
"47189","Wilson County","Tennessee","male","total","hawpac",NA
"47189","Wilson County","Tennessee","male","hs","hawpac",NA
"47189","Wilson County","Tennessee","male","somecollege","hawpac",NA
"47189","Wilson County","Tennessee","male","associate","hawpac",NA
"47189","Wilson County","Tennessee","male","bachelor","hawpac",NA
"47189","Wilson County","Tennessee","male","gradprof","hawpac",NA
"47189","Wilson County","Tennessee","female","total","hawpac",NA
"47189","Wilson County","Tennessee","female","hs","hawpac",NA
"47189","Wilson County","Tennessee","female","somecollege","hawpac",NA
"47189","Wilson County","Tennessee","female","associate","hawpac",NA
"47189","Wilson County","Tennessee","female","bachelor","hawpac",NA
"47189","Wilson County","Tennessee","female","gradprof","hawpac",NA
"47189","Wilson County","Tennessee","all","total","others",NA
"47189","Wilson County","Tennessee","male","total","others",NA
"47189","Wilson County","Tennessee","male","hs","others",NA
"47189","Wilson County","Tennessee","male","somecollege","others",NA
"47189","Wilson County","Tennessee","male","associate","others",NA
"47189","Wilson County","Tennessee","male","bachelor","others",NA
"47189","Wilson County","Tennessee","male","gradprof","others",NA
"47189","Wilson County","Tennessee","female","total","others",NA
"47189","Wilson County","Tennessee","female","hs","others",NA
"47189","Wilson County","Tennessee","female","somecollege","others",NA
"47189","Wilson County","Tennessee","female","associate","others",NA
"47189","Wilson County","Tennessee","female","bachelor","others",NA
"47189","Wilson County","Tennessee","female","gradprof","others",NA
"47189","Wilson County","Tennessee","all","total","twoormore",NA
"47189","Wilson County","Tennessee","male","total","twoormore",NA
"47189","Wilson County","Tennessee","male","hs","twoormore",NA
"47189","Wilson County","Tennessee","male","somecollege","twoormore",NA
"47189","Wilson County","Tennessee","male","associate","twoormore",NA
"47189","Wilson County","Tennessee","male","bachelor","twoormore",NA
"47189","Wilson County","Tennessee","male","gradprof","twoormore",NA
"47189","Wilson County","Tennessee","female","total","twoormore",NA
"47189","Wilson County","Tennessee","female","hs","twoormore",NA
"47189","Wilson County","Tennessee","female","somecollege","twoormore",NA
"47189","Wilson County","Tennessee","female","associate","twoormore",NA
"47189","Wilson County","Tennessee","female","bachelor","twoormore",NA
"47189","Wilson County","Tennessee","female","gradprof","twoormore",NA
"47189","Wilson County","Tennessee","all","total","angloexcl",86300
"47189","Wilson County","Tennessee","male","total","angloexcl",41532
"47189","Wilson County","Tennessee","male","hs","angloexcl",11023
"47189","Wilson County","Tennessee","male","somecollege","angloexcl",8314
"47189","Wilson County","Tennessee","male","associate","angloexcl",3453
"47189","Wilson County","Tennessee","male","bachelor","angloexcl",9888
"47189","Wilson County","Tennessee","male","gradprof","angloexcl",3889
"47189","Wilson County","Tennessee","female","total","angloexcl",44768
"47189","Wilson County","Tennessee","female","hs","angloexcl",11112
"47189","Wilson County","Tennessee","female","somecollege","angloexcl",9521
"47189","Wilson County","Tennessee","female","associate","angloexcl",3566
"47189","Wilson County","Tennessee","female","bachelor","angloexcl",10505
"47189","Wilson County","Tennessee","female","gradprof","angloexcl",5701
"47189","Wilson County","Tennessee","all","total","hispanic",NA
"47189","Wilson County","Tennessee","male","total","hispanic",NA
"47189","Wilson County","Tennessee","male","hs","hispanic",NA
"47189","Wilson County","Tennessee","male","somecollege","hispanic",NA
"47189","Wilson County","Tennessee","male","associate","hispanic",NA
"47189","Wilson County","Tennessee","male","bachelor","hispanic",NA
"47189","Wilson County","Tennessee","male","gradprof","hispanic",NA
"47189","Wilson County","Tennessee","female","total","hispanic",NA
"47189","Wilson County","Tennessee","female","hs","hispanic",NA
"47189","Wilson County","Tennessee","female","somecollege","hispanic",NA
"47189","Wilson County","Tennessee","female","associate","hispanic",NA
"47189","Wilson County","Tennessee","female","bachelor","hispanic",NA
"47189","Wilson County","Tennessee","female","gradprof","hispanic",NA
